min,Intensity
2.34166667,-369.000000
2.35000000,-363.000000
2.35833333,-363.000000
2.36666667,-362.000000
2.37500000,-363.000000
2.38333333,-361.000000
2.39166667,-369.000000
2.40000000,-370.000000
2.40833333,-369.000000
2.41666667,-370.000000
2.42500000,-377.000000
2.43333333,-375.000000
2.44166667,-369.000000
2.45000000,-370.000000
2.45833333,-370.000000
2.46666667,-369.000000
2.47500000,-369.000000
2.48333333,-376.000000
2.49166667,-372.000000
2.50000000,-370.000000
2.50833333,-368.000000
2.51666667,-376.000000
2.52500000,-369.000000
2.53333333,-370.000000
2.54166667,-369.000000
2.55000000,-370.000000
2.55833333,-377.000000
2.56666667,-376.000000
2.57500000,-376.000000
2.58333333,-378.000000
2.59166667,-379.000000
2.60000000,-377.000000
2.60833333,-377.000000
2.61666667,-377.000000
2.62500000,-377.000000
2.63333333,-375.000000
2.64166667,-368.000000
2.65000000,-368.000000
2.65833333,-376.000000
2.66666667,-377.000000
2.67500000,-377.000000
2.68333333,-377.000000
2.69166667,-370.000000
2.70000000,-370.000000
2.70833333,-369.000000
2.71666667,-369.000000
2.72500000,-368.000000
2.73333333,-368.000000
2.74166667,-369.000000
2.75000000,-377.000000
2.75833333,-377.000000
2.76666667,-377.000000
2.77500000,-377.000000
2.78333333,-377.000000
2.79166667,-377.000000
2.80000000,-368.000000
2.80833333,-368.000000
2.81666667,-368.000000
2.82500000,-368.000000
2.83333333,-368.000000
2.84166667,-368.000000
2.85000000,-369.000000
2.85833333,-370.000000
2.86666667,-376.000000
2.87500000,-376.000000
2.88333333,-376.000000
2.89166667,-376.000000
2.90000000,-377.000000
2.90833333,-377.000000
2.91666667,-377.000000
2.92500000,-369.000000
2.93333333,-368.000000
2.94166667,-368.000000
2.95000000,-374.000000
2.95833333,-368.000000
2.96666667,-369.000000
2.97500000,-360.000000
2.98333333,-368.000000
2.99166667,-368.000000
3.00000000,-368.000000
3.00833333,-368.000000
3.01666667,-368.000000
3.02500000,-368.000000
3.03333333,-369.000000
3.04166667,-368.000000
3.05000000,-377.000000
3.05833333,-376.000000
3.06666667,-371.000000
3.07500000,-369.000000
3.08333333,-373.000000
3.09166667,-377.000000
3.10000000,-377.000000
3.10833333,-368.000000
3.11666667,-370.000000
3.12500000,-368.000000
3.13333333,-368.000000
3.14166667,-368.000000
3.15000000,-370.000000
3.15833333,-368.000000
3.16666667,-368.000000
3.17500000,-366.000000
3.18333333,-366.000000
3.19166667,-367.000000
3.20000000,-369.000000
3.20833333,-368.000000
3.21666667,-368.000000
3.22500000,-360.000000
3.23333333,-365.000000
3.24166667,-368.000000
3.25000000,-368.000000
3.25833333,-368.000000
3.26666667,-368.000000
3.27500000,-370.000000
3.28333333,-368.000000
3.29166667,-375.000000
3.30000000,-377.000000
3.30833333,-376.000000
3.31666667,-377.000000
3.32500000,-377.000000
3.33333333,-376.000000
3.34166667,-377.000000
3.35000000,-377.000000
3.35833333,-377.000000
3.36666667,-377.000000
3.37500000,-376.000000
3.38333333,-375.000000
3.39166667,-376.000000
3.40000000,-376.000000
3.40833333,-376.000000
3.41666667,-370.000000
3.42500000,-369.000000
3.43333333,-375.000000
3.44166667,-377.000000
3.45000000,-377.000000
3.45833333,-385.000000
3.46666667,-385.000000
3.47500000,-375.000000
3.48333333,-376.000000
3.49166667,-377.000000
3.50000000,-377.000000
3.50833333,-377.000000
3.51666667,-370.000000
3.52500000,-369.000000
3.53333333,-369.000000
3.54166667,-368.000000
3.55000000,-376.000000
3.55833333,-376.000000
3.56666667,-370.000000
3.57500000,-369.000000
3.58333333,-369.000000
3.59166667,-370.000000
3.60000000,-369.000000
3.60833333,-368.000000
