min,Intensity
2.04166667,-404.000000
2.05000000,-406.000000
2.05833333,-405.000000
2.06666667,-402.000000
2.07500000,-402.000000
2.08333333,-404.000000
2.09166667,-412.000000
2.10000000,-412.000000
2.10833333,-404.000000
2.11666667,-404.000000
2.12500000,-405.000000
2.13333333,-405.000000
2.14166667,-404.000000
2.15000000,-404.000000
2.15833333,-404.000000
2.16666667,-405.000000
2.17500000,-405.000000
2.18333333,-404.000000
2.19166667,-405.000000
2.20000000,-403.000000
2.20833333,-356.000000
2.21666667,-403.000000
2.22500000,-403.000000
2.23333333,-405.000000
2.24166667,-403.000000
2.25000000,-404.000000
2.25833333,-402.000000
2.26666667,-404.000000
2.27500000,-404.000000
2.28333333,-403.000000
2.29166667,-404.000000
2.30000000,-405.000000
2.30833333,-404.000000
2.31666667,-403.000000
2.32500000,-404.000000
2.33333333,-406.000000
2.34166667,-405.000000
2.35000000,-404.000000
2.35833333,-404.000000
2.36666667,-405.000000
2.37500000,-402.000000
2.38333333,-401.000000
2.39166667,-402.000000
2.40000000,-403.000000
2.40833333,-404.000000
2.41666667,-403.000000
2.42500000,-403.000000
2.43333333,-403.000000
2.44166667,-402.000000
2.45000000,-402.000000
2.45833333,-404.000000
2.46666667,-402.000000
2.47500000,-403.000000
2.48333333,-404.000000
2.49166667,-401.000000
2.50000000,-410.000000
2.50833333,-410.000000
2.51666667,-410.000000
2.52500000,-410.000000
2.53333333,-410.000000
2.54166667,-410.000000
2.55000000,-404.000000
2.55833333,-403.000000
2.56666667,-402.000000
2.57500000,-404.000000
2.58333333,-405.000000
2.59166667,-404.000000
2.60000000,-402.000000
2.60833333,-404.000000
2.61666667,-405.000000
2.62500000,-404.000000
2.63333333,-403.000000
2.64166667,-402.000000
2.65000000,-404.000000
2.65833333,-402.000000
2.66666667,-402.000000
2.67500000,-404.000000
2.68333333,-404.000000
2.69166667,-402.000000
2.70000000,-404.000000
2.70833333,-403.000000
2.71666667,-402.000000
2.72500000,-405.000000
2.73333333,-401.000000
2.74166667,-405.000000
2.75000000,-404.000000
2.75833333,-404.000000
2.76666667,-403.000000
2.77500000,-402.000000
2.78333333,-403.000000
2.79166667,-402.000000
2.80000000,-403.000000
2.80833333,-402.000000
2.81666667,-402.000000
2.82500000,-402.000000
2.83333333,-403.000000
2.84166667,-402.000000
2.85000000,-408.000000
2.85833333,-410.000000
2.86666667,-405.000000
2.87500000,-410.000000
2.88333333,-403.000000
2.89166667,-403.000000
2.90000000,-412.000000
2.90833333,-410.000000
2.91666667,-405.000000
2.92500000,-412.000000
2.93333333,-402.000000
2.94166667,-404.000000
2.95000000,-403.000000
2.95833333,-403.000000
2.96666667,-412.000000
2.97500000,-412.000000
2.98333333,-403.000000
2.99166667,-412.000000
3.00000000,-412.000000
3.00833333,-412.000000
3.01666667,-412.000000
3.02500000,-410.000000
3.03333333,-412.000000
3.04166667,-412.000000
3.05000000,-412.000000
3.05833333,-411.000000
3.06666667,-411.000000
3.07500000,-410.000000
3.08333333,-410.000000
3.09166667,-411.000000
3.10000000,-410.000000
3.10833333,-403.000000
3.11666667,-402.000000
3.12500000,-403.000000
3.13333333,-404.000000
3.14166667,-403.000000
3.15000000,-402.000000
3.15833333,-404.000000
3.16666667,-411.000000
3.17500000,-412.000000
3.18333333,-411.000000
3.19166667,-410.000000
3.20000000,-410.000000
3.20833333,-410.000000
3.21666667,-404.000000
3.22500000,-405.000000
3.23333333,-405.000000
3.24166667,-412.000000
3.25000000,-404.000000
3.25833333,-410.000000
3.26666667,-410.000000
3.27500000,-412.000000
3.28333333,-411.000000
3.29166667,-411.000000
3.30000000,-402.000000
3.30833333,-412.000000
3.31666667,-411.000000
3.32500000,-412.000000
3.33333333,-412.000000
3.34166667,-411.000000
3.35000000,-410.000000
3.35833333,-411.000000
3.36666667,-412.000000
3.37500000,-412.000000
3.38333333,-410.000000
3.39166667,-412.000000
3.40000000,-411.000000
3.40833333,-412.000000
3.41666667,-412.000000
3.42500000,-412.000000
3.43333333,-412.000000
3.44166667,-412.000000
3.45000000,-413.000000
3.45833333,-412.000000
3.46666667,-410.000000
3.47500000,-411.000000
3.48333333,-410.000000
3.49166667,-418.000000
3.50000000,-419.000000
3.50833333,-419.000000
3.51666667,-419.000000
3.52500000,-410.000000
3.53333333,-418.000000
3.54166667,-418.000000
3.55000000,-410.000000
3.55833333,-410.000000
3.56666667,-408.000000
3.57500000,-410.000000
3.58333333,-410.000000
3.59166667,-409.000000
3.60000000,-412.000000
3.60833333,-411.000000
3.61666667,-410.000000
3.62500000,-411.000000
3.63333333,-412.000000
3.64166667,-419.000000
3.65000000,-417.000000
3.65833333,-418.000000
3.66666667,-410.000000
3.67500000,-411.000000
3.68333333,-410.000000
3.69166667,-410.000000
3.70000000,-410.000000
3.70833333,-412.000000
3.71666667,-410.000000
3.72500000,-416.000000
3.73333333,-409.000000
3.74166667,-408.000000
3.75000000,-410.000000
3.75833333,-411.000000
3.76666667,-409.000000
3.77500000,-410.000000
3.78333333,-410.000000
3.79166667,-410.000000
3.80000000,-418.000000
3.80833333,-410.000000
3.81666667,-410.000000
3.82500000,-409.000000
3.83333333,-410.000000
3.84166667,-408.000000
3.85000000,-410.000000
3.85833333,-407.000000
3.86666667,-410.000000
3.87500000,-409.000000
3.88333333,-408.000000
3.89166667,-410.000000
3.90000000,-410.000000
3.90833333,-409.000000
3.91666667,-409.000000
3.92500000,-418.000000
3.93333333,-416.000000
3.94166667,-410.000000
3.95000000,-412.000000
3.95833333,-410.000000
3.96666667,-410.000000
3.97500000,-410.000000
3.98333333,-410.000000
3.99166667,-409.000000
4.00000000,-410.000000
4.00833333,-410.000000
4.01666667,-410.000000
4.02500000,-410.000000
4.03333333,-410.000000
4.04166667,-410.000000
4.05000000,-410.000000
4.05833333,-411.000000
4.06666667,-410.000000
4.07500000,-410.000000
4.08333333,-410.000000
4.09166667,-410.000000
4.10000000,-410.000000
4.10833333,-410.000000
4.11666667,-413.000000
4.12500000,-416.000000
4.13333333,-417.000000
4.14166667,-417.000000
4.15000000,-417.000000
4.15833333,-416.000000
4.16666667,-418.000000
4.17500000,-418.000000
4.18333333,-417.000000
4.19166667,-416.000000
4.20000000,-416.000000
4.20833333,-417.000000
4.21666667,-418.000000
4.22500000,-418.000000
4.23333333,-419.000000
4.24166667,-417.000000
4.25000000,-417.000000
4.25833333,-416.000000
4.26666667,-418.000000
4.27500000,-416.000000
4.28333333,-408.000000
4.29166667,-410.000000
4.30000000,-408.000000
4.30833333,-416.000000
4.31666667,-417.000000
4.32500000,-416.000000
4.33333333,-413.000000
4.34166667,-416.000000
4.35000000,-414.000000
4.35833333,-419.000000
4.36666667,-417.000000
4.37500000,-417.000000
4.38333333,-417.000000
4.39166667,-408.000000
4.40000000,-408.000000
4.40833333,-408.000000
4.41666667,-408.000000
4.42500000,-409.000000
4.43333333,-418.000000
4.44166667,-417.000000
4.45000000,-415.000000
4.45833333,-417.000000
4.46666667,-417.000000
4.47500000,-417.000000
4.48333333,-416.000000
4.49166667,-416.000000
4.50000000,-418.000000
4.50833333,-418.000000
4.51666667,-418.000000
4.52500000,-416.000000
4.53333333,-415.000000
4.54166667,-417.000000
4.55000000,-416.000000
4.55833333,-415.000000
4.56666667,-410.000000
4.57500000,-411.000000
4.58333333,-408.000000
4.59166667,-410.000000
4.60000000,-417.000000
4.60833333,-418.000000
4.61666667,-415.000000
4.62500000,-417.000000
4.63333333,-416.000000
4.64166667,-416.000000
4.65000000,-417.000000
4.65833333,-417.000000
4.66666667,-416.000000
4.67500000,-417.000000
4.68333333,-417.000000
4.69166667,-416.000000
4.70000000,-419.000000
4.70833333,-419.000000
4.71666667,-418.000000
4.72500000,-419.000000
4.73333333,-417.000000
4.74166667,-418.000000
4.75000000,-417.000000
4.75833333,-417.000000
4.76666667,-418.000000
4.77500000,-418.000000
4.78333333,-417.000000
4.79166667,-418.000000
4.80000000,-412.000000
4.80833333,-410.000000
4.81666667,-418.000000
4.82500000,-418.000000
4.83333333,-419.000000
4.84166667,-419.000000
4.85000000,-420.000000
4.85833333,-417.000000
4.86666667,-419.000000
4.87500000,-418.000000
4.88333333,-419.000000
4.89166667,-419.000000
4.90000000,-419.000000
4.90833333,-418.000000
4.91666667,-417.000000
4.92500000,-419.000000
4.93333333,-418.000000
4.94166667,-417.000000
4.95000000,-418.000000
4.95833333,-418.000000
4.96666667,-418.000000
4.97500000,-419.000000
4.98333333,-417.000000
4.99166667,-416.000000
5.00000000,-417.000000
5.00833333,-418.000000
5.01666667,-418.000000
5.02500000,-418.000000
5.03333333,-416.000000
5.04166667,-418.000000
5.05000000,-416.000000
5.05833333,-418.000000
5.06666667,-417.000000
5.07500000,-416.000000
5.08333333,-418.000000
5.09166667,-417.000000
5.10000000,-417.000000
5.10833333,-416.000000
5.11666667,-417.000000
5.12500000,-426.000000
5.13333333,-426.000000
5.14166667,-418.000000
5.15000000,-418.000000
5.15833333,-419.000000
5.16666667,-417.000000
5.17500000,-417.000000
5.18333333,-417.000000
5.19166667,-418.000000
5.20000000,-416.000000
5.20833333,-418.000000
5.21666667,-417.000000
5.22500000,-415.000000
5.23333333,-417.000000
5.24166667,-417.000000
5.25000000,-418.000000
5.25833333,-417.000000
5.26666667,-416.000000
5.27500000,-419.000000
5.28333333,-418.000000
5.29166667,-418.000000
5.30000000,-417.000000
5.30833333,-417.000000
5.31666667,-415.000000
5.32500000,-419.000000
5.33333333,-418.000000
5.34166667,-418.000000
5.35000000,-417.000000
5.35833333,-417.000000
5.36666667,-417.000000
5.37500000,-418.000000
5.38333333,-416.000000
5.39166667,-418.000000
5.40000000,-416.000000
5.40833333,-416.000000
5.41666667,-417.000000
5.42500000,-416.000000
5.43333333,-418.000000
5.44166667,-425.000000
5.45000000,-425.000000
5.45833333,-425.000000
5.46666667,-417.000000
5.47500000,-424.000000
5.48333333,-425.000000
5.49166667,-425.000000
5.50000000,-417.000000
5.50833333,-425.000000
5.51666667,-425.000000
5.52500000,-425.000000
5.53333333,-425.000000
5.54166667,-426.000000
5.55000000,-427.000000
5.55833333,-425.000000
5.56666667,-425.000000
5.57500000,-425.000000
5.58333333,-423.000000
5.59166667,-425.000000
5.60000000,-425.000000
5.60833333,-425.000000
5.61666667,-416.000000
5.62500000,-418.000000
5.63333333,-417.000000
5.64166667,-424.000000
5.65000000,-425.000000
5.65833333,-425.000000
5.66666667,-424.000000
5.67500000,-425.000000
5.68333333,-424.000000
5.69166667,-426.000000
5.70000000,-425.000000
5.70833333,-425.000000
5.71666667,-425.000000
5.72500000,-424.000000
5.73333333,-417.000000
5.74166667,-417.000000
5.75000000,-425.000000
5.75833333,-425.000000
5.76666667,-425.000000
5.77500000,-425.000000
5.78333333,-425.000000
5.79166667,-425.000000
5.80000000,-425.000000
5.80833333,-424.000000
5.81666667,-425.000000
5.82500000,-424.000000
5.83333333,-425.000000
5.84166667,-424.000000
5.85000000,-418.000000
5.85833333,-425.000000
5.86666667,-425.000000
5.87500000,-425.000000
5.88333333,-425.000000
5.89166667,-418.000000
5.90000000,-416.000000
5.90833333,-417.000000
5.91666667,-418.000000
5.92500000,-426.000000
5.93333333,-425.000000
5.94166667,-425.000000
5.95000000,-425.000000
5.95833333,-424.000000
5.96666667,-423.000000
5.97500000,-423.000000
5.98333333,-425.000000
5.99166667,-425.000000
6.00000000,-424.000000
6.00833333,-425.000000
6.01666667,-426.000000
6.02500000,-426.000000
6.03333333,-425.000000
6.04166667,-425.000000
6.05000000,-425.000000
6.05833333,-425.000000
6.06666667,-417.000000
6.07500000,-419.000000
6.08333333,-425.000000
6.09166667,-425.000000
6.10000000,-425.000000
6.10833333,-426.000000
6.11666667,-425.000000
6.12500000,-424.000000
6.13333333,-425.000000
6.14166667,-425.000000
6.15000000,-425.000000
6.15833333,-426.000000
6.16666667,-426.000000
6.17500000,-425.000000
6.18333333,-425.000000
6.19166667,-426.000000
6.20000000,-425.000000
6.20833333,-425.000000
6.21666667,-424.000000
6.22500000,-425.000000
6.23333333,-425.000000
6.24166667,-425.000000
6.25000000,-425.000000
6.25833333,-425.000000
6.26666667,-425.000000
6.27500000,-425.000000
6.28333333,-426.000000
6.29166667,-425.000000
6.30000000,-425.000000
6.30833333,-425.000000
6.31666667,-424.000000
6.32500000,-424.000000
6.33333333,-425.000000
6.34166667,-427.000000
6.35000000,-425.000000
6.35833333,-426.000000
6.36666667,-426.000000
6.37500000,-425.000000
6.38333333,-424.000000
6.39166667,-424.000000
6.40000000,-425.000000
6.40833333,-426.000000
6.41666667,-425.000000
6.42500000,-425.000000
6.43333333,-425.000000
6.44166667,-426.000000
6.45000000,-425.000000
6.45833333,-425.000000
6.46666667,-426.000000
6.47500000,-425.000000
6.48333333,-426.000000
6.49166667,-427.000000
6.50000000,-426.000000
6.50833333,-426.000000
6.51666667,-425.000000
6.52500000,-425.000000
6.53333333,-425.000000
6.54166667,-426.000000
6.55000000,-425.000000
6.55833333,-426.000000
6.56666667,-427.000000
6.57500000,-426.000000
6.58333333,-427.000000
6.59166667,-425.000000
6.60000000,-425.000000
6.60833333,-426.000000
6.61666667,-425.000000
6.62500000,-434.000000
6.63333333,-426.000000
6.64166667,-425.000000
6.65000000,-425.000000
6.65833333,-433.000000
6.66666667,-432.000000
6.67500000,-424.000000
6.68333333,-425.000000
6.69166667,-426.000000
6.70000000,-426.000000
6.70833333,-427.000000
6.71666667,-427.000000
6.72500000,-426.000000
6.73333333,-426.000000
6.74166667,-425.000000
6.75000000,-425.000000
6.75833333,-427.000000
6.76666667,-425.000000
6.77500000,-426.000000
6.78333333,-427.000000
6.79166667,-425.000000
6.80000000,-426.000000
6.80833333,-425.000000
6.81666667,-424.000000
6.82500000,-426.000000
6.83333333,-424.000000
6.84166667,-425.000000
6.85000000,-425.000000
6.85833333,-426.000000
6.86666667,-425.000000
6.87500000,-425.000000
6.88333333,-425.000000
6.89166667,-427.000000
6.90000000,-426.000000
6.90833333,-425.000000
6.91666667,-426.000000
6.92500000,-425.000000
6.93333333,-425.000000
6.94166667,-427.000000
6.95000000,-426.000000
6.95833333,-423.000000
6.96666667,-425.000000
6.97500000,-424.000000
6.98333333,-425.000000
6.99166667,-425.000000
7.00000000,-425.000000
7.00833333,-426.000000
7.01666667,-427.000000
7.02500000,-426.000000
7.03333333,-427.000000
7.04166667,-426.000000
7.05000000,-426.000000
7.05833333,-424.000000
7.06666667,-425.000000
7.07500000,-426.000000
7.08333333,-426.000000
7.09166667,-425.000000
7.10000000,-425.000000
7.10833333,-425.000000
7.11666667,-425.000000
7.12500000,-431.000000
7.13333333,-434.000000
7.14166667,-434.000000
7.15000000,-432.000000
7.15833333,-432.000000
7.16666667,-425.000000
7.17500000,-425.000000
7.18333333,-424.000000
7.19166667,-432.000000
7.20000000,-432.000000
7.20833333,-433.000000
7.21666667,-434.000000
7.22500000,-432.000000
7.23333333,-432.000000
7.24166667,-432.000000
7.25000000,-432.000000
7.25833333,-425.000000
7.26666667,-432.000000
7.27500000,-434.000000
7.28333333,-436.000000
7.29166667,-433.000000
7.30000000,-432.000000
7.30833333,-434.000000
7.31666667,-433.000000
7.32500000,-433.000000
7.33333333,-434.000000
7.34166667,-426.000000
7.35000000,-433.000000
7.35833333,-432.000000
7.36666667,-432.000000
7.37500000,-432.000000
7.38333333,-432.000000
7.39166667,-432.000000
7.40000000,-425.000000
7.40833333,-425.000000
7.41666667,-425.000000
7.42500000,-426.000000
7.43333333,-425.000000
7.44166667,-431.000000
7.45000000,-434.000000
7.45833333,-434.000000
7.46666667,-426.000000
7.47500000,-427.000000
7.48333333,-434.000000
7.49166667,-432.000000
7.50000000,-433.000000
7.50833333,-434.000000
7.51666667,-427.000000
7.52500000,-427.000000
7.53333333,-427.000000
7.54166667,-434.000000
7.55000000,-425.000000
7.55833333,-434.000000
7.56666667,-436.000000
7.57500000,-436.000000
7.58333333,-434.000000
7.59166667,-434.000000
7.60000000,-426.000000
7.60833333,-426.000000
7.61666667,-427.000000
7.62500000,-426.000000
7.63333333,-426.000000
7.64166667,-435.000000
7.65000000,-432.000000
7.65833333,-435.000000
7.66666667,-435.000000
7.67500000,-434.000000
7.68333333,-434.000000
7.69166667,-434.000000
7.70000000,-427.000000
7.70833333,-427.000000
7.71666667,-426.000000
7.72500000,-425.000000
7.73333333,-426.000000
7.74166667,-426.000000
7.75000000,-426.000000
7.75833333,-426.000000
7.76666667,-426.000000
7.77500000,-426.000000
7.78333333,-426.000000
7.79166667,-426.000000
7.80000000,-425.000000
7.80833333,-424.000000
7.81666667,-425.000000
7.82500000,-426.000000
7.83333333,-434.000000
7.84166667,-433.000000
7.85000000,-432.000000
7.85833333,-434.000000
7.86666667,-433.000000
7.87500000,-433.000000
7.88333333,-425.000000
7.89166667,-426.000000
7.90000000,-426.000000
7.90833333,-427.000000
7.91666667,-426.000000
7.92500000,-426.000000
7.93333333,-434.000000
7.94166667,-432.000000
7.95000000,-426.000000
7.95833333,-425.000000
7.96666667,-426.000000
7.97500000,-426.000000
7.98333333,-425.000000
7.99166667,-426.000000
8.00000000,-417.000000
8.00833333,-419.000000
8.01666667,-425.000000
8.02500000,-425.000000
8.03333333,-425.000000
8.04166667,-425.000000
8.05000000,-425.000000
8.05833333,-427.000000
8.06666667,-426.000000
8.07500000,-425.000000
8.08333333,-425.000000
8.09166667,-418.000000
8.10000000,-418.000000
8.10833333,-416.000000
8.11666667,-417.000000
8.12500000,-426.000000
8.13333333,-419.000000
8.14166667,-416.000000
8.15000000,-415.000000
8.15833333,-408.000000
8.16666667,-408.000000
8.17500000,-415.000000
8.18333333,-416.000000
8.19166667,-418.000000
8.20000000,-417.000000
8.20833333,-419.000000
8.21666667,-417.000000
8.22500000,-418.000000
8.23333333,-410.000000
8.24166667,-410.000000
8.25000000,-410.000000
8.25833333,-410.000000
8.26666667,-411.000000
8.27500000,-411.000000
8.28333333,-410.000000
8.29166667,-404.000000
8.30000000,-402.000000
8.30833333,-401.000000
8.31666667,-402.000000
8.32500000,-401.000000
8.33333333,-402.000000
8.34166667,-402.000000
8.35000000,-401.000000
8.35833333,-354.000000
8.36666667,-356.000000
8.37500000,-355.000000
8.38333333,-354.000000
8.39166667,-354.000000
8.40000000,-354.000000
8.40833333,-354.000000
8.41666667,-354.000000
8.42500000,-352.000000
8.43333333,-354.000000
8.44166667,-354.000000
8.45000000,-355.000000
8.45833333,-355.000000
8.46666667,-356.000000
8.47500000,-354.000000
8.48333333,-355.000000
8.49166667,-356.000000
8.50000000,-354.000000
8.50833333,-354.000000
8.51666667,-354.000000
8.52500000,-354.000000
8.53333333,-354.000000
8.54166667,-354.000000
8.55000000,-353.000000
8.55833333,-354.000000
8.56666667,-354.000000
8.57500000,-355.000000
8.58333333,-354.000000
8.59166667,-354.000000
8.60000000,-354.000000
8.60833333,-356.000000
8.61666667,-354.000000
8.62500000,-354.000000
8.63333333,-354.000000
8.64166667,-353.000000
8.65000000,-354.000000
8.65833333,-354.000000
8.66666667,-355.000000
8.67500000,-354.000000
8.68333333,-355.000000
8.69166667,-353.000000
8.70000000,-354.000000
8.70833333,-354.000000
8.71666667,-355.000000
8.72500000,-355.000000
8.73333333,-356.000000
8.74166667,-354.000000
8.75000000,-355.000000
8.75833333,-356.000000
8.76666667,-354.000000
8.77500000,-355.000000
8.78333333,-356.000000
8.79166667,-354.000000
8.80000000,-354.000000
8.80833333,-355.000000
8.81666667,-353.000000
8.82500000,-354.000000
8.83333333,-354.000000
8.84166667,-403.000000
8.85000000,-402.000000
8.85833333,-401.000000
8.86666667,-402.000000
8.87500000,-403.000000
8.88333333,-412.000000
8.89166667,-410.000000
8.90000000,-410.000000
8.90833333,-408.000000
8.91666667,-409.000000
8.92500000,-409.000000
8.93333333,-410.000000
8.94166667,-410.000000
8.95000000,-408.000000
8.95833333,-410.000000
8.96666667,-412.000000
8.97500000,-410.000000
8.98333333,-409.000000
8.99166667,-410.000000
9.00000000,-409.000000
9.00833333,-416.000000
9.01666667,-416.000000
9.02500000,-417.000000
9.03333333,-417.000000
9.04166667,-416.000000
9.05000000,-418.000000
9.05833333,-417.000000
9.06666667,-417.000000
9.07500000,-417.000000
9.08333333,-417.000000
9.09166667,-418.000000
9.10000000,-417.000000
9.10833333,-417.000000
9.11666667,-416.000000
9.12500000,-417.000000
9.13333333,-417.000000
9.14166667,-419.000000
9.15000000,-416.000000
9.15833333,-416.000000
9.16666667,-415.000000
9.17500000,-419.000000
9.18333333,-416.000000
9.19166667,-416.000000
9.20000000,-417.000000
9.20833333,-416.000000
9.21666667,-416.000000
9.22500000,-416.000000
9.23333333,-416.000000
9.24166667,-417.000000
9.25000000,-417.000000
9.25833333,-417.000000
9.26666667,-425.000000
9.27500000,-425.000000
9.28333333,-424.000000
9.29166667,-425.000000
9.30000000,-426.000000
9.30833333,-426.000000
9.31666667,-425.000000
9.32500000,-425.000000
9.33333333,-427.000000
9.34166667,-425.000000
9.35000000,-425.000000
9.35833333,-425.000000
9.36666667,-425.000000
9.37500000,-425.000000
9.38333333,-425.000000
9.39166667,-425.000000
9.40000000,-424.000000
9.40833333,-425.000000
9.41666667,-425.000000
9.42500000,-426.000000
9.43333333,-426.000000
9.44166667,-424.000000
9.45000000,-424.000000
9.45833333,-425.000000
9.46666667,-425.000000
9.47500000,-424.000000
9.48333333,-425.000000
9.49166667,-424.000000
9.50000000,-425.000000
9.50833333,-425.000000
9.51666667,-425.000000
9.52500000,-426.000000
9.53333333,-425.000000
9.54166667,-424.000000
9.55000000,-425.000000
9.55833333,-423.000000
9.56666667,-425.000000
9.57500000,-425.000000
9.58333333,-427.000000
9.59166667,-425.000000
9.60000000,-426.000000
9.60833333,-425.000000
9.61666667,-415.000000
9.62500000,-425.000000
9.63333333,-425.000000
9.64166667,-426.000000
9.65000000,-426.000000
9.65833333,-425.000000
9.66666667,-416.000000
9.67500000,-415.000000
9.68333333,-424.000000
9.69166667,-425.000000
