min,Intensity
6.74166667,-449.000000
6.75000000,-450.000000
6.75833333,-452.000000
6.76666667,-451.000000
6.77500000,-452.000000
6.78333333,-450.000000
6.79166667,-450.000000
6.80000000,-451.000000
6.80833333,-451.000000
6.81666667,-451.000000
6.82500000,-451.000000
6.83333333,-451.000000
6.84166667,-450.000000
6.85000000,-452.000000
6.85833333,-451.000000
6.86666667,-458.000000
6.87500000,-458.000000
6.88333333,-457.000000
6.89166667,-461.000000
6.90000000,-458.000000
6.90833333,-457.000000
6.91666667,-458.000000
6.92500000,-457.000000
6.93333333,-457.000000
6.94166667,-458.000000
6.95000000,-458.000000
6.95833333,-451.000000
6.96666667,-449.000000
6.97500000,-450.000000
6.98333333,-450.000000
6.99166667,-450.000000
7.00000000,-451.000000
7.00833333,-451.000000
7.01666667,-449.000000
7.02500000,-449.000000
7.03333333,-449.000000
7.04166667,-449.000000
7.05000000,-457.000000
7.05833333,-449.000000
7.06666667,-450.000000
7.07500000,-451.000000
7.08333333,-456.000000
7.09166667,-458.000000
7.10000000,-458.000000
7.10833333,-457.000000
7.11666667,-449.000000
7.12500000,-449.000000
7.13333333,-450.000000
7.14166667,-450.000000
7.15000000,-450.000000
7.15833333,-449.000000
7.16666667,-449.000000
7.17500000,-456.000000
7.18333333,-457.000000
7.19166667,-457.000000
7.20000000,-457.000000
7.20833333,-458.000000
7.21666667,-457.000000
7.22500000,-458.000000
7.23333333,-457.000000
7.24166667,-457.000000
7.25000000,-457.000000
7.25833333,-458.000000
7.26666667,-457.000000
7.27500000,-456.000000
7.28333333,-456.000000
7.29166667,-457.000000
7.30000000,-457.000000
7.30833333,-457.000000
7.31666667,-457.000000
7.32500000,-457.000000
7.33333333,-457.000000
7.34166667,-457.000000
7.35000000,-455.000000
7.35833333,-456.000000
7.36666667,-456.000000
7.37500000,-457.000000
7.38333333,-456.000000
7.39166667,-457.000000
7.40000000,-464.000000
7.40833333,-464.000000
7.41666667,-464.000000
7.42500000,-465.000000
7.43333333,-464.000000
7.44166667,-456.000000
7.45000000,-456.000000
7.45833333,-457.000000
7.46666667,-456.000000
7.47500000,-450.000000
7.48333333,-450.000000
7.49166667,-449.000000
7.50000000,-449.000000
7.50833333,-448.000000
7.51666667,-448.000000
7.52500000,-457.000000
7.53333333,-456.000000
7.54166667,-457.000000
7.55000000,-457.000000
7.55833333,-458.000000
7.56666667,-457.000000
7.57500000,-457.000000
7.58333333,-455.000000
7.59166667,-456.000000
7.60000000,-456.000000
7.60833333,-457.000000
7.61666667,-458.000000
7.62500000,-456.000000
7.63333333,-455.000000
7.64166667,-457.000000
7.65000000,-455.000000
7.65833333,-457.000000
7.66666667,-457.000000
7.67500000,-456.000000
7.68333333,-466.000000
7.69166667,-457.000000
7.70000000,-457.000000
7.70833333,-458.000000
7.71666667,-458.000000
7.72500000,-467.000000
7.73333333,-464.000000
7.74166667,-466.000000
7.75000000,-465.000000
7.75833333,-467.000000
7.76666667,-466.000000
7.77500000,-464.000000
7.78333333,-464.000000
7.79166667,-465.000000
7.80000000,-467.000000
7.80833333,-466.000000
7.81666667,-458.000000
7.82500000,-457.000000
7.83333333,-457.000000
7.84166667,-457.000000
7.85000000,-457.000000
7.85833333,-457.000000
7.86666667,-456.000000
7.87500000,-456.000000
7.88333333,-456.000000
7.89166667,-457.000000
7.90000000,-458.000000
7.90833333,-458.000000
7.91666667,-457.000000
7.92500000,-458.000000
7.93333333,-457.000000
7.94166667,-457.000000
7.95000000,-458.000000
7.95833333,-457.000000
7.96666667,-467.000000
7.97500000,-458.000000
7.98333333,-457.000000
7.99166667,-466.000000
8.00000000,-467.000000
8.00833333,-466.000000
8.01666667,-467.000000
8.02500000,-467.000000
8.03333333,-458.000000
8.04166667,-457.000000
8.05000000,-458.000000
8.05833333,-458.000000
8.06666667,-457.000000
8.07500000,-457.000000
8.08333333,-456.000000
8.09166667,-466.000000
8.10000000,-465.000000
8.10833333,-465.000000
8.11666667,-464.000000
8.12500000,-467.000000
8.13333333,-467.000000
8.14166667,-468.000000
8.15000000,-466.000000
8.15833333,-467.000000
8.16666667,-467.000000
8.17500000,-467.000000
8.18333333,-462.000000
8.19166667,-459.000000
8.20000000,-457.000000
8.20833333,-457.000000
8.21666667,-457.000000
8.22500000,-457.000000
8.23333333,-467.000000
8.24166667,-467.000000
8.25000000,-464.000000
8.25833333,-467.000000
8.26666667,-465.000000
8.27500000,-467.000000
8.28333333,-467.000000
8.29166667,-464.000000
8.30000000,-465.000000
8.30833333,-463.000000
8.31666667,-466.000000
8.32500000,-464.000000
8.33333333,-458.000000
8.34166667,-458.000000
8.35000000,-458.000000
8.35833333,-465.000000
8.36666667,-464.000000
8.37500000,-467.000000
8.38333333,-467.000000
8.39166667,-464.000000
8.40000000,-465.000000
8.40833333,-467.000000
8.41666667,-465.000000
8.42500000,-464.000000
8.43333333,-466.000000
8.44166667,-466.000000
8.45000000,-466.000000
8.45833333,-467.000000
8.46666667,-466.000000
8.47500000,-465.000000
8.48333333,-467.000000
8.49166667,-466.000000
8.50000000,-464.000000
8.50833333,-467.000000
8.51666667,-466.000000
8.52500000,-465.000000
8.53333333,-464.000000
8.54166667,-474.000000
8.55000000,-466.000000
8.55833333,-465.000000
8.56666667,-464.000000
8.57500000,-465.000000
8.58333333,-464.000000
8.59166667,-464.000000
8.60000000,-474.000000
8.60833333,-472.000000
8.61666667,-467.000000
8.62500000,-464.000000
8.63333333,-464.000000
8.64166667,-464.000000
8.65000000,-467.000000
8.65833333,-464.000000
8.66666667,-457.000000
8.67500000,-457.000000
8.68333333,-467.000000
8.69166667,-465.000000
8.70000000,-464.000000
8.70833333,-465.000000
8.71666667,-466.000000
8.72500000,-457.000000
8.73333333,-465.000000
8.74166667,-467.000000
8.75000000,-464.000000
8.75833333,-467.000000
8.76666667,-467.000000
8.77500000,-467.000000
8.78333333,-467.000000
8.79166667,-467.000000
8.80000000,-467.000000
8.80833333,-467.000000
8.81666667,-464.000000
8.82500000,-464.000000
8.83333333,-466.000000
8.84166667,-466.000000
8.85000000,-466.000000
8.85833333,-465.000000
8.86666667,-466.000000
8.87500000,-465.000000
8.88333333,-467.000000
8.89166667,-467.000000
8.90000000,-467.000000
8.90833333,-467.000000
8.91666667,-465.000000
8.92500000,-458.000000
8.93333333,-467.000000
8.94166667,-468.000000
8.95000000,-464.000000
8.95833333,-467.000000
8.96666667,-467.000000
8.97500000,-466.000000
8.98333333,-467.000000
8.99166667,-467.000000
9.00000000,-467.000000
9.00833333,-468.000000
9.01666667,-467.000000
9.02500000,-474.000000
9.03333333,-474.000000
9.04166667,-474.000000
9.05000000,-474.000000
9.05833333,-468.000000
9.06666667,-468.000000
9.07500000,-475.000000
9.08333333,-474.000000
9.09166667,-476.000000
9.10000000,-476.000000
9.10833333,-475.000000
9.11666667,-474.000000
9.12500000,-474.000000
9.13333333,-474.000000
9.14166667,-474.000000
9.15000000,-474.000000
9.15833333,-474.000000
9.16666667,-474.000000
9.17500000,-468.000000
9.18333333,-467.000000
9.19166667,-474.000000
9.20000000,-474.000000
9.20833333,-472.000000
9.21666667,-473.000000
9.22500000,-474.000000
9.23333333,-472.000000
9.24166667,-474.000000
9.25000000,-474.000000
9.25833333,-472.000000
9.26666667,-473.000000
9.27500000,-475.000000
9.28333333,-474.000000
9.29166667,-467.000000
9.30000000,-474.000000
9.30833333,-474.000000
9.31666667,-465.000000
9.32500000,-467.000000
9.33333333,-467.000000
9.34166667,-465.000000
9.35000000,-474.000000
9.35833333,-474.000000
9.36666667,-474.000000
9.37500000,-467.000000
9.38333333,-468.000000
9.39166667,-467.000000
9.40000000,-467.000000
9.40833333,-465.000000
9.41666667,-464.000000
9.42500000,-465.000000
9.43333333,-465.000000
9.44166667,-464.000000
9.45000000,-467.000000
9.45833333,-465.000000
9.46666667,-467.000000
9.47500000,-466.000000
9.48333333,-467.000000
9.49166667,-474.000000
9.50000000,-474.000000
9.50833333,-475.000000
9.51666667,-474.000000
9.52500000,-474.000000
9.53333333,-474.000000
9.54166667,-475.000000
9.55000000,-474.000000
9.55833333,-475.000000
9.56666667,-474.000000
9.57500000,-467.000000
9.58333333,-464.000000
9.59166667,-465.000000
9.60000000,-464.000000
9.60833333,-464.000000
9.61666667,-474.000000
9.62500000,-474.000000
9.63333333,-473.000000
9.64166667,-474.000000
9.65000000,-465.000000
9.65833333,-466.000000
9.66666667,-464.000000
9.67500000,-465.000000
9.68333333,-466.000000
9.69166667,-466.000000
9.70000000,-465.000000
