min,Intensity
8.38333333,-345.000000
8.39166667,-345.000000
8.40000000,-345.000000
8.40833333,-338.000000
8.41666667,-338.000000
8.42500000,-345.000000
8.43333333,-345.000000
8.44166667,-345.000000
8.45000000,-344.000000
8.45833333,-338.000000
8.46666667,-337.000000
8.47500000,-344.000000
8.48333333,-346.000000
8.49166667,-345.000000
8.50000000,-345.000000
8.50833333,-346.000000
8.51666667,-345.000000
8.52500000,-346.000000
8.53333333,-345.000000
8.54166667,-339.000000
8.55000000,-337.000000
8.55833333,-338.000000
8.56666667,-338.000000
8.57500000,-337.000000
8.58333333,-337.000000
8.59166667,-344.000000
8.60000000,-338.000000
8.60833333,-328.000000
8.61666667,-337.000000
8.62500000,-338.000000
8.63333333,-338.000000
8.64166667,-345.000000
8.65000000,-338.000000
8.65833333,-337.000000
8.66666667,-338.000000
8.67500000,-336.000000
8.68333333,-339.000000
8.69166667,-339.000000
8.70000000,-338.000000
8.70833333,-337.000000
8.71666667,-336.000000
8.72500000,-339.000000
8.73333333,-338.000000
8.74166667,-339.000000
8.75000000,-347.000000
8.75833333,-344.000000
8.76666667,-345.000000
8.77500000,-345.000000
8.78333333,-347.000000
8.79166667,-344.000000
8.80000000,-346.000000
8.80833333,-345.000000
8.81666667,-345.000000
8.82500000,-345.000000
8.83333333,-345.000000
8.84166667,-345.000000
8.85000000,-345.000000
8.85833333,-353.000000
8.86666667,-351.000000
8.87500000,-353.000000
8.88333333,-355.000000
8.89166667,-354.000000
8.90000000,-353.000000
8.90833333,-354.000000
8.91666667,-352.000000
8.92500000,-354.000000
8.93333333,-353.000000
8.94166667,-354.000000
8.95000000,-353.000000
8.95833333,-354.000000
8.96666667,-353.000000
8.97500000,-353.000000
8.98333333,-354.000000
8.99166667,-353.000000
9.00000000,-353.000000
9.00833333,-353.000000
9.01666667,-353.000000
9.02500000,-353.000000
9.03333333,-352.000000
9.04166667,-352.000000
9.05000000,-351.000000
9.05833333,-353.000000
9.06666667,-352.000000
9.07500000,-352.000000
9.08333333,-352.000000
9.09166667,-400.000000
9.10000000,-401.000000
9.10833333,-401.000000
9.11666667,-401.000000
9.12500000,-401.000000
9.13333333,-401.000000
9.14166667,-401.000000
9.15000000,-401.000000
9.15833333,-401.000000
9.16666667,-401.000000
9.17500000,-400.000000
9.18333333,-402.000000
9.19166667,-353.000000
9.20000000,-353.000000
9.20833333,-400.000000
9.21666667,-400.000000
9.22500000,-401.000000
9.23333333,-401.000000
9.24166667,-400.000000
9.25000000,-401.000000
9.25833333,-400.000000
9.26666667,-401.000000
9.27500000,-401.000000
9.28333333,-353.000000
9.29166667,-353.000000
9.30000000,-354.000000
9.30833333,-401.000000
9.31666667,-401.000000
9.32500000,-401.000000
9.33333333,-401.000000
9.34166667,-402.000000
9.35000000,-402.000000
9.35833333,-401.000000
9.36666667,-354.000000
9.37500000,-354.000000
9.38333333,-354.000000
9.39166667,-355.000000
9.40000000,-402.000000
9.40833333,-401.000000
9.41666667,-403.000000
9.42500000,-402.000000
9.43333333,-401.000000
9.44166667,-410.000000
9.45000000,-409.000000
9.45833333,-410.000000
9.46666667,-410.000000
9.47500000,-401.000000
9.48333333,-401.000000
9.49166667,-401.000000
9.50000000,-401.000000
9.50833333,-401.000000
9.51666667,-400.000000
9.52500000,-352.000000
9.53333333,-354.000000
9.54166667,-354.000000
9.55000000,-389.000000
9.55833333,-400.000000
9.56666667,-353.000000
9.57500000,-352.000000
9.58333333,-401.000000
9.59166667,-402.000000
9.60000000,-401.000000
9.60833333,-401.000000
9.61666667,-401.000000
9.62500000,-401.000000
9.63333333,-401.000000
9.64166667,-409.000000
9.65000000,-411.000000
9.65833333,-401.000000
9.66666667,-400.000000
9.67500000,-401.000000
9.68333333,-400.000000
